Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
101	931.37634	70.8511	982.74915	801.3525	987.83417	34.148144	1005.33154	885.8482	960.4	1000.0	504999	91.02056	12.960608	91.02055	12.961428	5.9893045	-91.24264	0.45397687	0.006338962	6.816444e-05	5426.750009298325
102	936.3797	52.842922	981.40924	843.94806	953.80695	181.37561	1003.5443	163.61034	1000.0	958.6	509999	91.01931	13.097043	91.01927	13.097161	6.0076547	-91.24355	0.43587914	0.006344401	-4.6429155e-05	5481.640776395798
103	943.4025	42.137722	979.66486	868.99426	1002.0202	5.353754	1008.3584	988.7795	1000.0	1000.0	514999	91.151375	12.912995	91.15142	12.913253	5.9823055	-91.37014	0.4437909	0.0062960135	0.00010897745	5536.515475988388
104	953.61053	33.121914	988.69116	895.7853	999.44354	5.5602365	1006.44415	984.3773	1000.0	1000.0	519999	91.25191	13.06899	91.25193	13.068978	6.0076776	-91.47609	0.43111986	0.005917012	-4.415111e-05	5591.331528186798
105	947.3444	41.497337	985.1771	880.79877	960.3656	61.871998	1003.81824	831.78534	1000.0	1000.0	524999	91.33215	13.137781	91.33221	13.137197	6.015436	-91.54754	0.4371829	0.006076117	-9.588879e-05	5646.007322311401
106	982.3675	10.681185	991.2896	961.52423	985.69745	23.854502	1006.9024	930.327	1000.0	1000.0	529999	91.3951	13.063395	91.395096	13.062966	5.989939	-91.61836	0.438007	0.006200342	6.580534e-05	5700.787821769714
107	964.3537	37.03514	990.2259	890.84436	997.74756	10.880933	1007.15656	969.8207	1000.0	1000.0	534999	91.60857	12.599901	91.6086	12.59991	6.0044637	-91.831184	0.49398115	0.0063125486	-2.6001411e-05	5755.5505521297455
108	970.59894	26.284298	990.9876	919.41455	999.662	3.1656106	1004.1071	991.5168	1000.0	1000.0	539999	91.721176	12.4051	91.721115	12.405878	5.985809	-91.9344	0.46469003	0.0058318703	8.740934e-05	5810.394851922989
109	731.14453	347.62027	983.04047	86.34461	980.9211	24.423395	1003.2472	909.75714	783.2857	1000.0	544999	91.7111	12.58214	91.71109	12.582151	6.003541	-91.91991	0.4799131	0.0060683815	-1.9768464e-05	5865.20357131958
110	951.2415	41.715576	992.78534	891.391	993.72394	8.872584	1006.29346	973.39545	1000.0	1000.0	549999	91.72689	12.877224	91.72694	12.876043	6.000323	-91.93856	0.42697948	0.0061205197	-3.9682388e-07	5919.951414823532
111	959.41327	33.022587	989.46295	913.15784	961.777	63.90457	1009.04456	845.2139	1000.0	1000.0	554999	91.73046	13.23806	91.73047	13.237415	5.993741	-91.93125	0.4182863	0.0060053184	3.8696875e-05	5974.810990333557
